status,avgMeasuredTime,avgSpeed,extID,medianMeasuredTime,date,time,vehicleCount,X_id,REPORT_ID
OK,57,68,937,57,2014-02-15,00:30:00,2,385360,194905
OK,81,48,937,81,2014-02-15,01:05:00,0,388108,194905
OK,81,48,937,81,2014-02-15,01:15:00,0,389006,194905
OK,63,61,937,63,2014-02-15,01:25:00,4,389904,194905
OK,59,66,937,59,2014-02-15,01:35:00,1,390802,194905
OK,58,67,937,58,2014-02-15,01:45:00,2,391700,194905
OK,58,67,937,58,2014-02-15,01:55:00,0,392598,194905
OK,58,67,937,58,2014-02-15,02:05:00,0,393496,194905
OK,58,67,937,58,2014-02-15,02:15:00,0,394394,194905
OK,58,67,937,58,2014-02-15,02:25:00,0,395292,194905
OK,58,67,937,58,2014-02-15,02:35:00,0,396190,194905
OK,58,67,937,58,2014-02-15,02:45:00,0,397088,194905
OK,58,67,937,58,2014-02-15,02:55:00,0,397986,194905
OK,58,67,937,58,2014-02-15,03:05:00,0,398884,194905
OK,55,70,937,55,2014-02-15,03:15:00,2,399782,194905
OK,49,79,937,49,2014-02-15,03:25:00,1,400680,194905
OK,49,79,937,49,2014-02-15,03:35:00,0,401578,194905
OK,49,79,937,49,2014-02-15,03:45:00,0,402476,194905
OK,49,79,937,49,2014-02-15,03:55:00,0,403374,194905
OK,49,79,937,49,2014-02-15,04:05:00,0,404272,194905
OK,49,79,937,49,2014-02-15,04:15:00,0,405170,194905
OK,49,79,937,49,2014-02-15,04:25:00,0,406068,194905
OK,49,79,937,49,2014-02-15,04:35:00,0,406966,194905
OK,55,70,937,55,2014-02-15,04:45:00,1,407864,194905
OK,70,55,937,70,2014-02-15,04:55:00,1,408762,194905
OK,65,59,937,65,2014-02-15,05:15:00,0,410535,194905
OK,55,70,937,55,2014-02-15,05:30:00,3,411775,194905
OK,66,59,937,66,2014-02-15,06:00:00,1,414352,194905
OK,64,60,937,64,2014-02-15,06:15:00,0,415699,194905
OK,58,67,937,58,2014-02-15,06:35:00,1,417381,194905
OK,56,69,937,56,2014-02-15,07:05:00,3,419909,194905
OK,54,72,937,54,2014-02-15,07:15:00,7,420807,194905
OK,101,38,937,101,2014-02-15,07:25:00,5,421705,194905
OK,74,52,937,74,2014-02-15,07:35:00,5,422603,194905
OK,54,72,937,54,2014-02-15,07:45:00,2,423501,194905
OK,63,61,937,63,2014-02-15,07:55:00,5,424399,194905
OK,58,67,937,58,2014-02-15,08:05:00,5,425297,194905
OK,58,67,937,58,2014-02-15,08:15:00,5,426195,194905
OK,61,63,937,61,2014-02-15,08:25:00,10,427093,194905
OK,61,63,937,61,2014-02-15,08:35:00,7,427991,194905
