status,avgMeasuredTime,avgSpeed,extID,medianMeasuredTime,date,time,vehicleCount,X_id,REPORT_ID
OK,228,23,740,228,2014-02-23,00:00:00,3,1403781,178929
OK,228,23,740,228,2014-02-23,00:10:00,0,1404679,178929
OK,244,21,740,244,2014-02-23,00:20:00,1,1405459,178929
OK,244,21,740,244,2014-02-23,00:30:00,0,1406357,178929
OK,206,26,740,206,2014-02-23,00:40:00,2,1407255,178929
OK,150,35,740,150,2014-02-23,00:50:00,2,1408153,178929
OK,279,19,740,279,2014-02-23,01:00:00,0,1409051,178929
OK,279,19,740,279,2014-02-23,01:10:00,0,1409949,178929
OK,279,19,740,279,2014-02-23,01:20:00,0,1410847,178929
OK,312,17,740,312,2014-02-23,01:30:00,1,1411745,178929
OK,312,17,740,312,2014-02-23,01:40:00,0,1412643,178929
OK,312,17,740,312,2014-02-23,01:50:00,0,1413541,178929
OK,312,17,740,312,2014-02-23,02:00:00,0,1414439,178929
OK,192,27,740,192,2014-02-23,02:10:00,3,1415337,178929
OK,198,27,740,198,2014-02-23,02:20:00,3,1416235,178929
OK,248,21,740,248,2014-02-23,02:30:00,0,1417133,178929
OK,248,21,740,248,2014-02-23,02:40:00,0,1418031,178929
OK,248,21,740,248,2014-02-23,02:50:00,0,1418929,178929
OK,248,21,740,248,2014-02-23,03:00:00,0,1419827,178929
OK,288,18,740,288,2014-02-23,03:10:00,2,1420725,178929
OK,288,18,740,288,2014-02-23,03:20:00,0,1421623,178929
OK,288,18,740,288,2014-02-23,03:30:00,0,1422521,178929
OK,288,18,740,288,2014-02-23,03:40:00,0,1423419,178929
OK,288,18,740,288,2014-02-23,03:50:00,0,1424317,178929
OK,288,18,740,288,2014-02-23,04:00:00,0,1425215,178929
OK,203,26,740,203,2014-02-23,04:10:00,2,1426113,178929
OK,260,20,740,260,2014-02-23,04:20:00,0,1427011,178929
OK,260,20,740,260,2014-02-23,04:30:00,0,1427909,178929
OK,221,24,740,221,2014-02-23,04:40:00,1,1428807,178929
OK,221,24,740,221,2014-02-23,04:50:00,0,1429705,178929
OK,283,18,740,283,2014-02-23,05:00:00,2,1430603,178929
OK,283,18,740,283,2014-02-23,05:10:00,0,1431401,178929
OK,283,18,740,283,2014-02-23,05:20:00,0,1432299,178929
OK,283,18,740,283,2014-02-23,05:30:00,0,1433151,178929
OK,283,18,740,283,2014-02-23,05:40:00,0,1433973,178929
OK,283,18,740,283,2014-02-23,05:50:00,0,1434871,178929
OK,283,18,740,283,2014-02-23,06:00:00,0,1435731,178929
OK,192,27,740,192,2014-02-23,06:10:00,1,1436512,178929
OK,405,13,740,405,2014-02-23,06:20:00,1,1437410,178929
OK,405,13,740,405,2014-02-23,06:30:00,0,1438239,178929
OK,405,13,740,405,2014-02-23,06:40:00,0,1439137,178929
OK,405,13,740,405,2014-02-23,06:50:00,0,1440035,178929
OK,405,13,740,405,2014-02-23,07:00:00,0,1440933,178929
OK,405,13,740,405,2014-02-23,07:10:00,0,1441831,178929
OK,405,13,740,405,2014-02-23,07:20:00,0,1442729,178929
OK,293,18,740,293,2014-02-23,07:30:00,1,1443627,178929
OK,293,18,740,293,2014-02-23,07:40:00,0,1444525,178929
OK,206,26,740,206,2014-02-23,07:50:00,4,1445423,178929
OK,151,35,740,151,2014-02-23,08:00:00,2,1446321,178929
OK,178,30,740,178,2014-02-23,08:10:00,4,1447219,178929
OK,160,33,740,160,2014-02-23,08:20:00,0,1448117,178929
OK,160,33,740,160,2014-02-23,08:30:00,0,1449015,178929
OK,212,25,740,212,2014-02-23,08:40:00,3,1449913,178929
OK,236,22,740,236,2014-02-23,08:50:00,3,1450811,178929
OK,210,25,740,210,2014-02-23,09:00:00,6,1451709,178929
OK,196,27,740,196,2014-02-23,09:10:00,3,1452607,178929
OK,225,23,740,225,2014-02-23,09:20:00,2,1453505,178929
OK,223,24,740,223,2014-02-23,09:30:00,3,1454403,178929
OK,216,24,740,216,2014-02-23,09:40:00,3,1455301,178929
OK,279,19,740,279,2014-02-23,09:50:00,1,1456199,178929
OK,187,28,740,187,2014-02-23,10:00:00,2,1457097,178929
OK,199,26,740,199,2014-02-23,10:10:00,4,1457995,178929
OK,234,22,740,234,2014-02-23,10:20:00,2,1458893,178929
OK,202,26,740,202,2014-02-23,10:30:00,1,1459791,178929
OK,215,24,740,215,2014-02-23,10:40:00,5,1460689,178929
OK,290,18,740,290,2014-02-23,10:50:00,3,1461587,178929
OK,274,19,740,274,2014-02-23,11:00:00,4,1462485,178929
OK,205,26,740,205,2014-02-23,11:10:00,4,1463383,178929
OK,218,24,740,218,2014-02-23,11:20:00,3,1464281,178929
OK,192,27,740,192,2014-02-23,11:30:00,5,1465179,178929
OK,200,26,740,200,2014-02-23,11:40:00,2,1466077,178929
OK,258,20,740,258,2014-02-23,11:50:00,5,1466975,178929
OK,276,19,740,276,2014-02-23,12:00:00,5,1467873,178929
OK,455,11,740,455,2014-02-23,12:10:00,1,1468771,178929
OK,292,18,740,292,2014-02-23,12:20:00,4,1469669,178929
OK,216,24,740,216,2014-02-23,12:30:00,3,1470567,178929
OK,195,27,740,195,2014-02-23,12:40:00,4,1471465,178929
OK,218,24,740,218,2014-02-23,12:50:00,4,1472363,178929
OK,236,22,740,236,2014-02-23,13:00:00,4,1473261,178929
OK,283,18,740,283,2014-02-23,13:10:00,3,1474159,178929
OK,243,22,740,243,2014-02-23,13:20:00,3,1475057,178929
OK,218,24,740,218,2014-02-23,13:30:00,6,1475955,178929
OK,212,25,740,212,2014-02-23,13:40:00,4,1476853,178929
OK,292,18,740,292,2014-02-23,13:50:00,2,1477751,178929
OK,346,15,740,346,2014-02-23,14:00:00,4,1478649,178929
OK,272,19,740,272,2014-02-23,14:10:00,1,1479547,178929
OK,246,21,740,246,2014-02-23,14:20:00,5,1480445,178929
OK,238,22,740,238,2014-02-23,14:30:00,1,1481343,178929
OK,198,27,740,198,2014-02-23,14:40:00,1,1482241,178929
OK,346,15,740,346,2014-02-23,14:50:00,6,1483139,178929
OK,231,23,740,231,2014-02-23,15:00:00,10,1484037,178929
OK,218,24,740,218,2014-02-23,15:10:00,6,1484935,178929
OK,263,20,740,263,2014-02-23,15:20:00,6,1485833,178929
OK,232,23,740,232,2014-02-23,15:30:00,5,1486731,178929
OK,239,22,740,239,2014-02-23,15:40:00,4,1487629,178929
OK,238,22,740,238,2014-02-23,15:50:00,6,1488527,178929
OK,347,15,740,347,2014-02-23,16:00:00,5,1489425,178929
OK,173,30,740,173,2014-02-23,16:10:00,3,1490323,178929
OK,246,21,740,246,2014-02-23,16:20:00,2,1491221,178929
OK,227,23,740,227,2014-02-23,16:30:00,4,1492119,178929
OK,233,23,740,233,2014-02-23,16:40:00,3,1493017,178929
OK,261,20,740,261,2014-02-23,16:50:00,4,1493915,178929
OK,301,17,740,301,2014-02-23,17:00:00,4,1494813,178929
OK,272,19,740,272,2014-02-23,17:10:00,4,1495711,178929
OK,261,20,740,261,2014-02-23,17:20:00,2,1496609,178929
OK,166,32,740,166,2014-02-23,17:30:00,1,1497507,178929
OK,261,20,740,261,2014-02-23,17:40:00,4,1498405,178929
OK,259,20,740,259,2014-02-23,17:50:00,3,1499303,178929
OK,259,20,740,259,2014-02-23,18:00:00,2,1500201,178929
OK,220,24,740,220,2014-02-23,18:10:00,0,1501099,178929
OK,225,23,740,225,2014-02-23,18:20:00,1,1501997,178929
OK,232,23,740,232,2014-02-23,18:30:00,2,1502895,178929
OK,346,15,740,346,2014-02-23,18:40:00,2,1503793,178929
OK,240,22,740,240,2014-02-23,18:50:00,1,1504691,178929
OK,250,21,740,250,2014-02-23,19:00:00,3,1505589,178929
OK,253,21,740,253,2014-02-23,19:10:00,3,1506487,178929
OK,266,20,740,266,2014-02-23,19:20:00,1,1507385,178929
OK,201,26,740,201,2014-02-23,19:30:00,1,1508283,178929
OK,217,24,740,217,2014-02-23,19:40:00,2,1509181,178929
OK,207,25,740,207,2014-02-23,19:50:00,2,1510079,178929
OK,227,23,740,227,2014-02-23,20:00:00,3,1510977,178929
OK,219,24,740,219,2014-02-23,20:10:00,1,1511875,178929
OK,219,24,740,219,2014-02-23,20:20:00,0,1512773,178929
OK,219,24,740,219,2014-02-23,20:30:00,0,1513671,178929
OK,219,24,740,219,2014-02-23,20:40:00,0,1514569,178929
OK,240,22,740,240,2014-02-23,20:50:00,0,1515467,178929
OK,231,23,740,231,2014-02-23,21:00:00,1,1516365,178929
OK,231,23,740,231,2014-02-23,21:10:00,0,1517263,178929
OK,249,21,740,249,2014-02-23,21:20:00,2,1518161,178929
OK,270,19,740,270,2014-02-23,21:30:00,2,1519059,178929
OK,240,22,740,240,2014-02-23,21:40:00,0,1519957,178929
OK,240,22,740,240,2014-02-23,21:50:00,0,1520855,178929
OK,301,17,740,301,2014-02-23,22:00:00,1,1521753,178929
OK,301,17,740,301,2014-02-23,22:10:00,0,1522651,178929
OK,301,17,740,301,2014-02-23,22:20:00,0,1523549,178929
OK,301,17,740,301,2014-02-23,22:30:00,0,1524447,178929
OK,301,17,740,301,2014-02-23,22:40:00,0,1525345,178929
OK,164,32,740,164,2014-02-23,22:50:00,1,1526243,178929
OK,164,32,740,164,2014-02-23,23:00:00,0,1527141,178929
OK,184,29,740,184,2014-02-23,23:10:00,1,1528039,178929
OK,184,29,740,184,2014-02-23,23:20:00,0,1528937,178929
OK,184,29,740,184,2014-02-23,23:30:00,0,1529835,178929
OK,184,29,740,184,2014-02-23,23:40:00,0,1530733,178929
OK,184,29,740,184,2014-02-23,23:50:00,0,1531631,178929
