status,avgMeasuredTime,avgSpeed,extID,medianMeasuredTime,date,time,vehicleCount,X_id,REPORT_ID
OK,87,25,627,87,2014-02-26,00:00:00,0,1787402,204247
OK,87,25,627,87,2014-02-26,00:10:00,0,1788170,204247
OK,87,25,627,87,2014-02-26,00:20:00,0,1788945,204247
OK,87,25,627,87,2014-02-26,00:30:00,0,1789579,204247
OK,87,25,627,87,2014-02-26,00:40:00,0,1790242,204247
OK,87,25,627,87,2014-02-26,00:50:00,0,1790881,204247
OK,87,25,627,87,2014-02-26,01:00:00,0,1791536,204247
OK,87,25,627,87,2014-02-26,01:15:00,0,1792883,204247
OK,87,25,627,87,2014-02-26,01:25:00,0,1793781,204247
OK,87,25,627,87,2014-02-26,01:35:00,0,1794679,204247
OK,87,25,627,87,2014-02-26,01:45:00,0,1795577,204247
OK,87,25,627,87,2014-02-26,01:55:00,0,1796475,204247
OK,87,25,627,87,2014-02-26,02:05:00,0,1797373,204247
OK,87,25,627,87,2014-02-26,02:15:00,0,1798271,204247
OK,87,25,627,87,2014-02-26,02:25:00,0,1799169,204247
OK,87,25,627,87,2014-02-26,02:35:00,0,1800067,204247
OK,87,25,627,87,2014-02-26,02:45:00,0,1800965,204247
OK,87,25,627,87,2014-02-26,02:55:00,0,1801863,204247
OK,87,25,627,87,2014-02-26,03:05:00,0,1802761,204247
OK,87,25,627,87,2014-02-26,03:15:00,0,1803659,204247
OK,87,25,627,87,2014-02-26,03:25:00,0,1804557,204247
OK,87,25,627,87,2014-02-26,03:35:00,0,1805455,204247
OK,87,25,627,87,2014-02-26,03:45:00,0,1806353,204247
OK,90,24,627,90,2014-02-26,03:55:00,1,1807251,204247
OK,90,24,627,90,2014-02-26,04:05:00,0,1808149,204247
OK,44,50,627,44,2014-02-26,04:15:00,1,1809047,204247
OK,44,50,627,44,2014-02-26,04:25:00,0,1809945,204247
OK,82,26,627,82,2014-02-26,04:35:00,1,1810843,204247
OK,90,24,627,90,2014-02-26,04:45:00,1,1811741,204247
OK,80,27,627,80,2014-02-26,04:55:00,0,1812639,204247
OK,80,27,627,80,2014-02-26,05:05:00,0,1813537,204247
OK,45,49,627,45,2014-02-26,05:15:00,1,1814435,204247
OK,45,49,627,45,2014-02-26,05:25:00,0,1815333,204247
OK,106,20,627,106,2014-02-26,05:35:00,1,1816231,204247
OK,100,22,627,100,2014-02-26,05:45:00,5,1817129,204247
OK,79,27,627,79,2014-02-26,05:55:00,4,1818027,204247
OK,91,24,627,91,2014-02-26,06:05:00,2,1818925,204247
OK,84,26,627,84,2014-02-26,06:15:00,4,1819823,204247
OK,85,25,627,85,2014-02-26,06:25:00,11,1820721,204247
OK,102,21,627,102,2014-02-26,06:35:00,15,1821619,204247
OK,104,21,627,104,2014-02-26,06:45:00,17,1822517,204247
OK,102,21,627,102,2014-02-26,06:55:00,23,1823415,204247
OK,107,20,627,107,2014-02-26,07:05:00,18,1824313,204247
OK,127,17,627,127,2014-02-26,07:15:00,23,1825211,204247
OK,91,24,627,91,2014-02-26,07:25:00,11,1826109,204247
OK,96,22,627,96,2014-02-26,07:35:00,3,1827007,204247
OK,93,23,627,93,2014-02-26,07:45:00,18,1827905,204247
OK,96,22,627,96,2014-02-26,07:55:00,16,1828803,204247
OK,101,21,627,101,2014-02-26,08:05:00,11,1829701,204247
OK,67,32,627,67,2014-02-26,08:15:00,7,1830599,204247
OK,82,26,627,82,2014-02-26,08:25:00,9,1831497,204247
OK,79,27,627,79,2014-02-26,08:35:00,11,1832395,204247
OK,82,26,627,82,2014-02-26,08:45:00,4,1833293,204247
OK,97,22,627,97,2014-02-26,08:55:00,3,1834191,204247
OK,85,25,627,85,2014-02-26,09:05:00,2,1835089,204247
OK,91,24,627,91,2014-02-26,09:15:00,5,1835987,204247
OK,84,26,627,84,2014-02-26,09:25:00,7,1836885,204247
OK,69,31,627,69,2014-02-26,09:35:00,4,1837783,204247
OK,100,22,627,100,2014-02-26,09:45:00,3,1838681,204247
OK,76,29,627,76,2014-02-26,09:55:00,5,1839579,204247
OK,92,23,627,92,2014-02-26,10:05:00,8,1840477,204247
OK,67,32,627,67,2014-02-26,10:15:00,6,1841375,204247
OK,70,31,627,70,2014-02-26,10:25:00,2,1842273,204247
OK,84,26,627,84,2014-02-26,10:35:00,8,1843171,204247
OK,90,24,627,90,2014-02-26,10:45:00,2,1844069,204247
OK,50,44,627,50,2014-02-26,10:55:00,1,1844967,204247
OK,73,30,627,73,2014-02-26,11:05:00,6,1845865,204247
OK,88,25,627,88,2014-02-26,11:15:00,2,1846763,204247
OK,83,26,627,83,2014-02-26,11:25:00,3,1847661,204247
OK,94,23,627,94,2014-02-26,11:35:00,9,1848559,204247
OK,95,23,627,95,2014-02-26,11:45:00,3,1849457,204247
OK,110,20,627,110,2014-02-26,11:55:00,4,1850355,204247
OK,107,20,627,107,2014-02-26,12:05:00,2,1851253,204247
OK,112,19,627,112,2014-02-26,12:15:00,4,1852151,204247
OK,76,29,627,76,2014-02-26,12:25:00,3,1853049,204247
OK,72,30,627,72,2014-02-26,12:35:00,7,1853947,204247
OK,120,18,627,120,2014-02-26,12:45:00,5,1854845,204247
OK,76,29,627,76,2014-02-26,12:55:00,5,1855743,204247
OK,90,24,627,90,2014-02-26,13:05:00,7,1856641,204247
OK,112,19,627,112,2014-02-26,13:15:00,2,1857539,204247
OK,91,24,627,91,2014-02-26,13:25:00,1,1858437,204247
OK,80,27,627,80,2014-02-26,13:35:00,5,1859335,204247
OK,96,22,627,96,2014-02-26,13:45:00,6,1860233,204247
OK,97,22,627,97,2014-02-26,13:55:00,2,1861131,204247
OK,78,28,627,78,2014-02-26,14:05:00,1,1862029,204247
OK,90,24,627,90,2014-02-26,14:15:00,6,1862927,204247
OK,101,21,627,101,2014-02-26,14:25:00,1,1863825,204247
OK,76,29,627,76,2014-02-26,14:35:00,6,1864723,204247
OK,73,30,627,73,2014-02-26,14:45:00,6,1865621,204247
OK,67,32,627,67,2014-02-26,14:55:00,6,1866519,204247
OK,109,20,627,109,2014-02-26,15:05:00,4,1867417,204247
OK,78,28,627,78,2014-02-26,15:15:00,12,1868315,204247
OK,83,26,627,83,2014-02-26,15:25:00,6,1869213,204247
OK,62,35,627,62,2014-02-26,15:35:00,2,1870111,204247
OK,101,21,627,101,2014-02-26,15:45:00,5,1871009,204247
OK,110,20,627,110,2014-02-26,15:55:00,4,1871907,204247
OK,84,26,627,84,2014-02-26,16:05:00,2,1872805,204247
OK,72,30,627,72,2014-02-26,16:15:00,2,1873703,204247
OK,93,23,627,93,2014-02-26,16:25:00,6,1874601,204247
OK,62,35,627,62,2014-02-26,16:35:00,2,1875499,204247
OK,64,34,627,64,2014-02-26,16:45:00,3,1876397,204247
OK,104,21,627,104,2014-02-26,16:55:00,1,1877295,204247
OK,116,19,627,116,2014-02-26,17:05:00,4,1878193,204247
OK,124,17,627,124,2014-02-26,17:15:00,2,1879091,204247
OK,64,34,627,64,2014-02-26,17:25:00,2,1879989,204247
OK,106,20,627,106,2014-02-26,17:35:00,1,1880887,204247
OK,106,20,627,106,2014-02-26,17:45:00,0,1881785,204247
OK,85,25,627,85,2014-02-26,17:55:00,1,1882683,204247
OK,100,22,627,100,2014-02-26,18:05:00,1,1883581,204247
OK,131,16,627,131,2014-02-26,18:15:00,1,1884479,204247
OK,127,17,627,127,2014-02-26,18:25:00,0,1885377,204247
OK,78,28,627,78,2014-02-26,18:35:00,1,1886275,204247
OK,102,21,627,102,2014-02-26,18:45:00,1,1887173,204247
OK,120,18,627,120,2014-02-26,18:55:00,3,1888071,204247
OK,103,21,627,103,2014-02-26,19:05:00,0,1888969,204247
OK,126,17,627,126,2014-02-26,19:15:00,2,1889867,204247
OK,126,17,627,126,2014-02-26,19:25:00,0,1890765,204247
OK,126,17,627,126,2014-02-26,19:35:00,0,1891663,204247
OK,126,17,627,126,2014-02-26,19:45:00,0,1892561,204247
OK,85,25,627,85,2014-02-26,19:55:00,3,1893459,204247
OK,93,23,627,93,2014-02-26,20:05:00,0,1894357,204247
OK,93,23,627,93,2014-02-26,20:15:00,0,1895255,204247
OK,93,23,627,93,2014-02-26,20:25:00,0,1896153,204247
OK,104,21,627,104,2014-02-26,20:35:00,1,1897051,204247
OK,104,21,627,104,2014-02-26,20:45:00,0,1897949,204247
OK,104,21,627,104,2014-02-26,20:55:00,0,1898847,204247
OK,104,21,627,104,2014-02-26,21:05:00,0,1899745,204247
OK,117,18,627,117,2014-02-26,21:15:00,1,1900597,204247
OK,117,18,627,117,2014-02-26,21:25:00,0,1901481,204247
OK,117,18,627,117,2014-02-26,21:35:00,0,1902266,204247
OK,129,17,627,129,2014-02-26,21:45:00,0,1903098,204247
OK,87,25,627,87,2014-02-26,21:55:00,0,1903996,204247
OK,114,19,627,114,2014-02-26,22:05:00,1,1904764,204247
OK,68,32,627,68,2014-02-26,22:15:00,1,1905662,204247
OK,68,32,627,68,2014-02-26,22:25:00,0,1906384,204247
OK,68,32,627,68,2014-02-26,22:35:00,0,1907209,204247
OK,68,32,627,68,2014-02-26,22:45:00,0,1908013,204247
OK,68,32,627,68,2014-02-26,22:55:00,0,1908784,204247
OK,68,32,627,68,2014-02-26,23:05:00,0,1909649,204247
OK,68,32,627,68,2014-02-26,23:15:00,0,1910481,204247
OK,68,32,627,68,2014-02-26,23:25:00,0,1911313,204247
OK,68,32,627,68,2014-02-26,23:35:00,0,1912192,204247
OK,68,32,627,68,2014-02-26,23:45:00,0,1912856,204247
OK,68,32,627,68,2014-02-26,23:55:00,0,1913615,204247
