status,avgMeasuredTime,avgSpeed,extID,medianMeasuredTime,date,time,vehicleCount,X_id,REPORT_ID
OK,68,32,627,68,2014-02-27,00:00:00,0,1913930,204247
OK,68,32,627,68,2014-02-27,00:10:00,0,1914638,204247
OK,68,32,627,68,2014-02-27,00:20:00,0,1915411,204247
OK,68,32,627,68,2014-02-27,00:30:00,0,1916175,204247
OK,68,32,627,68,2014-02-27,00:40:00,0,1916860,204247
OK,68,32,627,68,2014-02-27,00:50:00,0,1917686,204247
OK,68,32,627,68,2014-02-27,01:00:00,0,1918419,204247
OK,68,32,627,68,2014-02-27,01:10:00,0,1919215,204247
OK,68,32,627,68,2014-02-27,01:20:00,0,1920113,204247
OK,68,32,627,68,2014-02-27,01:30:00,0,1921011,204247
OK,68,32,627,68,2014-02-27,01:40:00,0,1921909,204247
OK,68,32,627,68,2014-02-27,01:50:00,0,1922807,204247
OK,68,32,627,68,2014-02-27,02:00:00,0,1923705,204247
OK,68,32,627,68,2014-02-27,02:10:00,0,1924603,204247
OK,68,32,627,68,2014-02-27,02:20:00,0,1925501,204247
OK,68,32,627,68,2014-02-27,02:30:00,0,1926399,204247
OK,68,32,627,68,2014-02-27,02:40:00,0,1927297,204247
OK,68,32,627,68,2014-02-27,02:50:00,0,1928195,204247
OK,68,32,627,68,2014-02-27,03:00:00,0,1929093,204247
OK,68,32,627,68,2014-02-27,03:10:00,0,1929991,204247
OK,68,32,627,68,2014-02-27,03:20:00,0,1930889,204247
OK,68,32,627,68,2014-02-27,03:30:00,0,1931787,204247
OK,68,32,627,68,2014-02-27,03:40:00,0,1932684,204247
OK,68,32,627,68,2014-02-27,03:50:00,0,1933582,204247
OK,159,13,627,159,2014-02-27,04:00:00,1,1934480,204247
OK,159,13,627,159,2014-02-27,04:10:00,0,1935378,204247
OK,159,13,627,159,2014-02-27,04:20:00,0,1936276,204247
OK,159,13,627,159,2014-02-27,04:30:00,0,1937174,204247
OK,108,20,627,108,2014-02-27,04:40:00,0,1938072,204247
OK,97,22,627,97,2014-02-27,04:50:00,1,1938970,204247
