status,avgMeasuredTime,avgSpeed,extID,medianMeasuredTime,date,time,vehicleCount,X_id,REPORT_ID
OK,101,21,627,101,2014-02-24,00:00:00,0,1532416,204247
OK,101,21,627,101,2014-02-24,00:10:00,0,1533314,204247
OK,101,21,627,101,2014-02-24,00:20:00,0,1534212,204247
OK,101,21,627,101,2014-02-24,00:30:00,0,1535110,204247
OK,101,21,627,101,2014-02-24,00:40:00,0,1536008,204247
OK,101,21,627,101,2014-02-24,00:50:00,0,1536906,204247
OK,101,21,627,101,2014-02-24,01:00:00,0,1537804,204247
OK,101,21,627,101,2014-02-24,01:15:00,0,1538747,204247
OK,101,21,627,101,2014-02-24,01:25:00,0,1539645,204247
OK,101,21,627,101,2014-02-24,01:35:00,0,1540543,204247
OK,101,21,627,101,2014-02-24,01:45:00,0,1541441,204247
OK,101,21,627,101,2014-02-24,01:55:00,0,1542339,204247
OK,101,21,627,101,2014-02-24,02:05:00,0,1543237,204247
OK,101,21,627,101,2014-02-24,02:15:00,0,1544135,204247
OK,101,21,627,101,2014-02-24,02:25:00,0,1545033,204247
OK,101,21,627,101,2014-02-24,02:35:00,0,1545931,204247
OK,101,21,627,101,2014-02-24,02:45:00,0,1546829,204247
OK,101,21,627,101,2014-02-24,02:55:00,0,1547727,204247
OK,101,21,627,101,2014-02-24,03:05:00,0,1548625,204247
OK,101,21,627,101,2014-02-24,03:15:00,0,1549523,204247
OK,101,21,627,101,2014-02-24,03:25:00,0,1550421,204247
OK,101,21,627,101,2014-02-24,03:35:00,0,1551319,204247
OK,101,21,627,101,2014-02-24,03:45:00,0,1552217,204247
OK,101,21,627,101,2014-02-24,03:55:00,0,1553115,204247
OK,101,21,627,101,2014-02-24,04:05:00,0,1554013,204247
OK,101,21,627,101,2014-02-24,04:15:00,0,1554911,204247
OK,101,21,627,101,2014-02-24,04:25:00,0,1555809,204247
OK,101,21,627,101,2014-02-24,04:35:00,0,1556707,204247
OK,101,21,627,101,2014-02-24,04:45:00,0,1557605,204247
OK,101,21,627,101,2014-02-24,04:55:00,0,1558503,204247
OK,101,21,627,101,2014-02-24,05:05:00,0,1559401,204247
OK,101,21,627,101,2014-02-24,05:15:00,0,1560299,204247
OK,101,21,627,101,2014-02-24,05:25:00,0,1561197,204247
OK,86,25,627,86,2014-02-24,05:35:00,1,1562095,204247
OK,85,25,627,85,2014-02-24,05:45:00,4,1562993,204247
OK,78,28,627,78,2014-02-24,05:55:00,3,1563891,204247
OK,86,25,627,86,2014-02-24,06:05:00,8,1564789,204247
OK,106,20,627,106,2014-02-24,06:15:00,5,1565687,204247
OK,73,30,627,73,2014-02-24,06:25:00,18,1566585,204247
OK,101,21,627,101,2014-02-24,06:35:00,24,1567483,204247
OK,96,22,627,96,2014-02-24,06:45:00,18,1568381,204247
OK,94,23,627,94,2014-02-24,06:55:00,14,1569279,204247
OK,105,21,627,105,2014-02-24,07:05:00,17,1570177,204247
OK,112,19,627,112,2014-02-24,07:15:00,16,1571075,204247
OK,104,21,627,104,2014-02-24,07:25:00,16,1571973,204247
OK,85,25,627,85,2014-02-24,07:35:00,19,1572871,204247
OK,98,22,627,98,2014-02-24,07:45:00,17,1573769,204247
OK,74,29,627,74,2014-02-24,07:55:00,7,1574667,204247
OK,83,26,627,83,2014-02-24,08:05:00,12,1575565,204247
OK,48,45,627,48,2014-02-24,08:15:00,2,1576463,204247
OK,95,23,627,95,2014-02-24,08:25:00,6,1577361,204247
OK,104,21,627,104,2014-02-24,08:35:00,8,1578259,204247
OK,99,22,627,99,2014-02-24,08:45:00,1,1579157,204247
OK,64,34,627,64,2014-02-24,08:55:00,3,1580055,204247
OK,69,31,627,69,2014-02-24,09:05:00,0,1580953,204247
OK,100,22,627,100,2014-02-24,09:15:00,6,1581851,204247
OK,112,19,627,112,2014-02-24,09:25:00,1,1582749,204247
OK,86,25,627,86,2014-02-24,09:35:00,1,1583647,204247
